Freq.	V(vo)
Step Information: Run=1  (Run: 1/10)
9.12010839355902e+003	(-1.63223281373939e+001dB,9.87322671355654e+001°)
9.33254300796983e+003	(-1.65177670841293e+001dB,9.85341051575420e+001°)
9.54992586021428e+003	(-1.67134068512825e+001dB,9.83402000733822e+001°)
9.77237220955802e+003	(-1.69092387868543e+001dB,9.81504665078553e+001°)
1.00000000000000e+004	(-1.71052545953884e+001dB,9.79648201817991e+001°)
Step Information: Run=10  (Run: 10/10)
1.00000000000000e+001	(-3.80886362783952e-004dB,1.79604384552862e+002°)
1.02329299228075e+001	(-3.90641568138382e-004dB,1.79595169788377e+002°)
1.04712854805090e+001	(-4.00856498670334e-004dB,1.79585740406127e+002°)
1.07151930523761e+001	(-4.11552818293611e-004dB,1.79576091408575e+002°)
1.09647819614319e+001	(-4.22753211694201e-004dB,1.79566217681882e+002°)
1.12201845430196e+001	(-4.34481432415863e-004dB,1.79556113993215e+002°)
1.14815362149688e+001	(-4.46762353203295e-004dB,1.79545774987977e+002°)
1.17489755493953e+001	(-4.59622018738109e-004dB,1.79535195186986e+002°)
1.20226443461741e+001	(-4.73087700824700e-004dB,1.79524368983576e+002°)
1.23026877081238e+001	(-4.87187956205622e-004dB,1.79513290640645e+002°)
1.25892541179417e+001	(-5.01952687084820e-004dB,1.79501954287621e+002°)
1.28824955169313e+001	(-5.17413204492096e-004dB,1.79490353917372e+002°)
1.31825673855641e+001	(-5.33602294646281e-004dB,1.79478483383032e+002°)
1.34896288259165e+001	(-5.50554288437038e-004dB,1.79466336394764e+002°)
1.38038426460288e+001	(-5.68305134156805e-004dB,1.79453906516441e+002°)
1.41253754462275e+001	(-5.86892473702188e-004dB,1.79441187162258e+002°)
1.44543977074593e+001	(-6.06355722308896e-004dB,1.79428171593262e+002°)
1.47910838816821e+001	(-6.26736152071412e-004dB,1.79414852913798e+002°)
1.51356124843621e+001	(-6.48076979393564e-004dB,1.79401224067885e+002°)
1.54881661891248e+001	(-6.70423456524859e-004dB,1.79387277835499e+002°)
1.58489319246111e+001	(-6.93822967437802e-004dB,1.79373006828773e+002°)
1.62181009735893e+001	(-7.18325128197332e-004dB,1.79358403488114e+002°)
1.65958690743756e+001	(-7.43981892058453e-004dB,1.79343460078229e+002°)
1.69824365246174e+001	(-7.70847659492487e-004dB,1.79328168684057e+002°)
1.73780082874937e+001	(-7.98979393410019e-004dB,1.79312521206613e+002°)
1.77827941003892e+001	(-8.28436739795607e-004dB,1.79296509358735e+002°)
1.81970085860998e+001	(-8.59282153995480e-004dB,1.79280124660734e+002°)
1.86208713666287e+001	(-8.91581032974782e-004dB,1.79263358435947e+002°)
1.90546071796325e+001	(-9.25401853770374e-004dB,1.79246201806188e+002°)
1.94984459975804e+001	(-9.60816318451158e-004dB,1.79228645687092e+002°)
1.99526231496888e+001	(-9.97899505912518e-004dB,1.79210680783361e+002°)
2.04173794466953e+001	(-1.03673003078433e-003dB,1.79192297583896e+002°)
2.08929613085404e+001	(-1.07739020979777e-003dB,1.79173486356823e+002°)
2.13796208950223e+001	(-1.11996623600748e-003dB,1.79154237144405e+002°)
2.18776162394955e+001	(-1.16454836115766e-003dB,1.79134539757839e+002°)
2.23872113856834e+001	(-1.21123108662203e-003dB,1.79114383771934e+002°)
2.29086765276777e+001	(-1.26011336333394e-003dB,1.79093758519680e+002°)
2.34422881531992e+001	(-1.31129880108099e-003dB,1.79072653086679e+002°)
2.39883291901949e+001	(-1.36489588761111e-003dB,1.79051056305464e+002°)
2.45470891568503e+001	(-1.42101821807352e-003dB,1.79028956749688e+002°)
2.51188643150958e+001	(-1.47978473517172e-003dB,1.79006342728178e+002°)
2.57039578276886e+001	(-1.54131998060760e-003dB,1.78983202278869e+002°)
2.63026799189538e+001	(-1.60575435833370e-003dB,1.78959523162589e+002°)
2.69153480392691e+001	(-1.67322441011337e-003dB,1.78935292856715e+002°)
2.75422870333816e+001	(-1.74387310403799e-003dB,1.78910498548692e+002°)
2.81838293126445e+001	(-1.81785013655705e-003dB,1.78885127129399e+002°)
2.88403150312660e+001	(-1.89531224863485e-003dB,1.78859165186380e+002°)
2.95120922666638e+001	(-1.97642355676438e-003dB,1.78832598996917e+002°)
3.01995172040201e+001	(-2.06135589945636e-003dB,1.78805414520964e+002°)
3.09029543251359e+001	(-2.15028919994734e-003dB,1.78777597393914e+002°)
3.16227766016838e+001	(-2.24341184589280e-003dB,1.78749132919220e+002°)
3.23593656929628e+001	(-2.34092108684232e-003dB,1.78720006060851e+002°)
3.31131121482591e+001	(-2.44302345028593e-003dB,1.78690201435586e+002°)
3.38844156139202e+001	(-2.54993517715472e-003dB,1.78659703305150e+002°)
3.46736850452531e+001	(-2.66188267769270e-003dB,1.78628495568167e+002°)
3.54813389233575e+001	(-2.77910300861553e-003dB,1.78596561751962e+002°)
3.63078054770101e+001	(-2.90184437256176e-003dB,1.78563885004173e+002°)
3.71535229097172e+001	(-3.03036664085670e-003dB,1.78530448084194e+002°)
3.80189396320561e+001	(-3.16494190067231e-003dB,1.78496233354442e+002°)
3.89045144994280e+001	(-3.30585502770436e-003dB,1.78461222771436e+002°)
3.98107170553497e+001	(-3.45340428555382e-003dB,1.78425397876694e+002°)
4.07380277804112e+001	(-3.60790195303377e-003dB,1.78388739787444e+002°)
4.16869383470335e+001	(-3.76967498066420e-003dB,1.78351229187147e+002°)
4.26579518801592e+001	(-3.93906567778497e-003dB,1.78312846315824e+002°)
4.36515832240165e+001	(-4.11643243154462e-003dB,1.78273570960189e+002°)
4.46683592150962e+001	(-4.30215045939879e-003dB,1.78233382443589e+002°)
4.57088189614874e+001	(-4.49661259647943e-003dB,1.78192259615743e+002°)
4.67735141287197e+001	(-4.70023011960383e-003dB,1.78150180842276e+002°)
4.78630092322638e+001	(-4.91343360942930e-003dB,1.78107123994056e+002°)
4.89778819368445e+001	(-5.13667385263611e-003dB,1.78063066436322e+002°)
5.01187233627271e+001	(-5.37042278585646e-003dB,1.78017985017607e+002°)
5.12861383991364e+001	(-5.61517448330331e-003dB,1.77971856058448e+002°)
5.24807460249772e+001	(-5.87144619007607e-003dB,1.77924655339897e+002°)
5.37031796370252e+001	(-6.13977940318006e-003dB,1.77876358091809e+002°)
5.49540873857624e+001	(-6.42074100246390e-003dB,1.77826938980924e+002°)
5.62341325190348e+001	(-6.71492443367452e-003dB,1.77776372098739e+002°)
5.75439937337156e+001	(-7.02295094602355e-003dB,1.77724630949163e+002°)
5.88843655355588e+001	(-7.34547088668491e-003dB,1.77671688435959e+002°)
6.02559586074357e+001	(-7.68316505476418e-003dB,1.77617516849982e+002°)
6.16595001861481e+001	(-8.03674611743936e-003dB,1.77562087856190e+002°)
6.30957344480192e+001	(-8.40696009099953e-003dB,1.77505372480462e+002°)
6.45654229034654e+001	(-8.79458788968438e-003dB,1.77447341096189e+002°)
6.60693448007595e+001	(-9.20044694533457e-003dB,1.77387963410678e+002°)
6.76082975391980e+001	(-9.62539290096971e-003dB,1.77327208451329e+002°)
6.91830970918935e+001	(-1.00703213815509e-002dB,1.77265044551634e+002°)
7.07945784384136e+001	(-1.05361698453237e-002dB,1.77201439336955e+002°)
7.24435960074988e+001	(-1.10239195192550e-002dB,1.77136359710130e+002°)
7.41310241300916e+001	(-1.15345974222138e-002dB,1.77069771836874e+002°)
7.58577575029182e+001	(-1.20692784797498e-002dB,1.77001641131010e+002°)
7.76247116628690e+001	(-1.26290877343584e-002dB,1.76931932239517e+002°)
7.94328234724279e+001	(-1.32152026553996e-002dB,1.76860609027409e+002°)
8.12830516164097e+001	(-1.38288555528871e-002dB,1.76787634562466e+002°)
8.31763771102669e+001	(-1.44713360996112e-002dB,1.76712971099800e+002°)
8.51138038202374e+001	(-1.51439939661497e-002dB,1.76636580066294e+002°)
8.70963589956078e+001	(-1.58482415735495e-002dB,1.76558422044904e+002°)
8.91250938133743e+001	(-1.65855569685870e-002dB,1.76478456758863e+002°)
9.12010839355907e+001	(-1.73574868267064e-002dB,1.76396643055766e+002°)
9.33254300796988e+001	(-1.81656495879291e-002dB,1.76312938891589e+002°)
9.54992586021433e+001	(-1.90117387311846e-002dB,1.76227301314634e+002°)
9.77237220955808e+001	(-1.98975261926833e-002dB,1.76139686449436e+002°)
9.99999999999997e+001	(-2.08248659341823e-002dB,1.76050049480636e+002°)
1.02329299228075e+002	(-2.17956976671175e-002dB,1.75958344636866e+002°)
1.04712854805090e+002	(-2.28120507388227e-002dB,1.75864525174648e+002°)
1.07151930523760e+002	(-2.38760481871755e-002dB,1.75768543362354e+002°)
1.09647819614318e+002	(-2.49899109702744e-002dB,1.75670350464246e+002°)
1.12201845430196e+002	(-2.61559623778020e-002dB,1.75569896724631e+002°)
1.14815362149688e+002	(-2.73766326311085e-002dB,1.75467131352170e+002°)
1.17489755493953e+002	(-2.86544636789868e-002dB,1.75362002504376e+002°)
1.20226443461741e+002	(-2.99921141964695e-002dB,1.75254457272344e+002°)
1.23026877081238e+002	(-3.13923647940462e-002dB,1.75144441665753e+002°)
1.25892541179416e+002	(-3.28581234448693e-002dB,1.75031900598205e+002°)
1.28824955169313e+002	(-3.43924311376695e-002dB,1.74916777872927e+002°)
1.31825673855640e+002	(-3.59984677632269e-002dB,1.74799016168919e+002°)
1.34896288259165e+002	(-3.76795582423388e-002dB,1.74678557027584e+002°)
1.38038426460288e+002	(-3.94391789033889e-002dB,1.74555340839932e+002°)
1.41253754462275e+002	(-4.12809641176044e-002dB,1.74429306834395e+002°)
1.44543977074592e+002	(-4.32087132002527e-002dB,1.74300393065365e+002°)
1.47910838816820e+002	(-4.52263975859485e-002dB,1.74168536402497e+002°)
1.51356124843620e+002	(-4.73381682863820e-002dB,1.74033672520896e+002°)
1.54881661891248e+002	(-4.95483636385946e-002dB,1.73895735892256e+002°)
1.58489319246111e+002	(-5.18615173520084e-002dB,1.73754659777062e+002°)
1.62181009735892e+002	(-5.42823668621824e-002dB,1.73610376217954e+002°)
1.65958690743755e+002	(-5.68158619992396e-002dB,1.73462816034365e+002°)
1.69824365246174e+002	(-5.94671739785967e-002dB,1.73311908818554e+002°)
1.73780082874937e+002	(-6.22417047214197e-002dB,1.73157582933155e+002°)
1.77827941003892e+002	(-6.51450965119252e-002dB,1.72999765510383e+002°)
1.81970085860998e+002	(-6.81832419981939e-002dB,1.72838382453032e+002°)
1.86208713666286e+002	(-7.13622945427586e-002dB,1.72673358437423e+002°)
1.90546071796324e+002	(-7.46886789286284e-002dB,1.72504616918456e+002°)
1.94984459975804e+002	(-7.81691024257782e-002dB,1.72332080136941e+002°)
1.99526231496887e+002	(-8.18105662224447e-002dB,1.72155669129376e+002°)
2.04173794466952e+002	(-8.56203772245549e-002dB,1.71975303740383e+002°)
2.08929613085403e+002	(-8.96061602258998e-002dB,1.71790902637970e+002°)
2.13796208950222e+002	(-9.37758704502567e-002dB,1.71602383331864e+002°)
2.18776162394954e+002	(-9.81378064656860e-002dB,1.71409662195099e+002°)
2.23872113856833e+002	(-1.02700623469673e-001dB,1.71212654489129e+002°)
2.29086765276776e+002	(-1.07473346942271e-001dB,1.71011274392672e+002°)
2.34422881531991e+002	(-1.12465386662688e-001dB,1.70805435034569e+002°)
2.39883291901948e+002	(-1.17686551082830e-001dB,1.70595048530911e+002°)
2.45470891568502e+002	(-1.23147062049131e-001dB,1.70380026026704e+002°)
2.51188643150957e+002	(-1.28857569861796e-001dB,1.70160277742381e+002°)
2.57039578276885e+002	(-1.34829168657841e-001dB,1.69935713025441e+002°)
2.63026799189537e+002	(-1.41073412101668e-001dB,1.69706240407542e+002°)
2.69153480392690e+002	(-1.47602329363765e-001dB,1.69471767667356e+002°)
2.75422870333816e+002	(-1.54428441364753e-001dB,1.69232201899531e+002°)
2.81838293126444e+002	(-1.61564777258555e-001dB,1.68987449590094e+002°)
2.88403150312659e+002	(-1.69024891124275e-001dB,1.68737416698644e+002°)
2.95120922666637e+002	(-1.76822878832504e-001dB,1.68482008747699e+002°)
3.01995172040200e+002	(-1.84973395046906e-001dB,1.68221130919563e+002°)
3.09029543251358e+002	(-1.93491670317323e-001dB,1.67954688161071e+002°)
3.16227766016837e+002	(-2.02393528215337e-001dB,1.67682585296602e+002°)
3.23593656929627e+002	(-2.11695402457692e-001dB,1.67404727149720e+002°)
3.31131121482590e+002	(-2.21414353957181e-001dB,1.67121018673832e+002°)
3.38844156139201e+002	(-2.31568087734322e-001dB,1.66831365092226e+002°)
3.46736850452530e+002	(-2.42174969616633e-001dB,1.66535672047855e+002°)
3.54813389233574e+002	(-2.53254042645456e-001dB,1.66233845763231e+002°)
3.63078054770100e+002	(-2.64825043103085e-001dB,1.65925793210769e+002°)
3.71535229097171e+002	(-2.76908416065435e-001dB,1.65611422293918e+002°)
3.80189396320559e+002	(-2.89525330377809e-001dB,1.65290642039370e+002°)
3.89045144994279e+002	(-3.02697692943277e-001dB,1.64963362800653e+002°)
3.98107170553495e+002	(-3.16448162205032e-001dB,1.64629496473351e+002°)
4.07380277804111e+002	(-3.30800160695738e-001dB,1.64288956722161e+002°)
4.16869383470333e+002	(-3.45777886518427e-001dB,1.63941659219980e+002°)
4.26579518801591e+002	(-3.61406323615173e-001dB,1.63587521899135e+002°)
4.36515832240164e+002	(-3.77711250671225e-001dB,1.63226465214843e+002°)
4.46683592150961e+002	(-3.94719248494169e-001dB,1.62858412420890e+002°)
4.57088189614873e+002	(-4.12457705699650e-001dB,1.62483289857500e+002°)
4.67735141287196e+002	(-4.30954822527492e-001dB,1.62101027251233e+002°)
4.78630092322636e+002	(-4.50239612605082e-001dB,1.61711558026694e+002°)
4.89778819368444e+002	(-4.70341902468219e-001dB,1.61314819629752e+002°)
5.01187233627270e+002	(-4.91292328643972e-001dB,1.60910753861820e+002°)
5.12861383991362e+002	(-5.13122332095419e-001dB,1.60499307224701e+002°)
5.24807460249770e+002	(-5.35864149824359e-001dB,1.60080431275309e+002°)
5.37031796370250e+002	(-5.59550803425914e-001dB,1.59654082989517e+002°)
5.49540873857622e+002	(-5.84216084388110e-001dB,1.59220225134197e+002°)
5.62341325190346e+002	(-6.09894535930443e-001dB,1.58778826646399e+002°)
5.75439937337154e+002	(-6.36621431178411e-001dB,1.58329863018452e+002°)
5.88843655355586e+002	(-6.64432747475951e-001dB,1.57873316687617e+002°)
6.02559586074355e+002	(-6.93365136645135e-001dB,1.57409177428772e+002°)
6.16595001861479e+002	(-7.23455891012568e-001dB,1.56937442748417e+002°)
6.30957344480190e+002	(-7.54742905034519e-001dB,1.56458118278143e+002°)
6.45654229034652e+002	(-7.87264632368704e-001dB,1.55971218165531e+002°)
6.60693448007592e+002	(-8.21060038259289e-001dB,1.55476765460286e+002°)
6.76082975391978e+002	(-8.56168547123990e-001dB,1.54974792493235e+002°)
6.91830970918933e+002	(-8.92629985257295e-001dB,1.54465341245683e+002°)
7.07945784384134e+002	(-9.30484518592991e-001dB,1.53948463706457e+002°)
7.24435960074986e+002	(-9.69772585501205e-001dB,1.53424222213842e+002°)
7.41310241300914e+002	(-1.01053482463100e+000dB,1.52892689779497e+002°)
7.58577575029180e+002	(-1.05281199784850e+000dB,1.52353950391320e+002°)
7.76247116628688e+002	(-1.09664490836244e+000dB,1.51808099292185e+002°)
7.94328234724277e+002	(-1.14207431417443e+000dB,1.51255243231386e+002°)
8.12830516164095e+002	(-1.18914083703808e+000dB,1.50695500685620e+002°)
8.31763771102666e+002	(-1.23788486716162e+000dB,1.50129002046338e+002°)
8.51138038202372e+002	(-1.28834646393939e+000dB,1.49555889770338e+002°)
8.70963589956076e+002	(-1.34056525305053e+000dB,1.48976318490550e+002°)
8.91250938133741e+002	(-1.39458032031610e+000dB,1.48390455084085e+002°)
9.12010839355905e+002	(-1.45043010275869e+000dB,1.47798478694764e+002°)
9.33254300796986e+002	(-1.50815227736053e+000dB,1.47200580707578e+002°)
9.54992586021431e+002	(-1.56778364806611e+000dB,1.46596964672732e+002°)
9.77237220955805e+002	(-1.62936003162281e+000dB,1.45987846177250e+002°)
9.99999999999994e+002	(-1.69291614289674e+000dB,1.45373452662436e+002°)
1.02329299228075e+003	(-1.75848548034048e+000dB,1.44754023185854e+002°)
1.04712854805089e+003	(-1.82610021232336e+000dB,1.44129808126900e+002°)
1.07151930523760e+003	(-1.89579106506245e+000dB,1.43501068835499e+002°)
1.09647819614318e+003	(-1.96758721291349e+000dB,1.42868077223909e+002°)
1.12201845430196e+003	(-2.04151617179346e+000dB,1.42231115302137e+002°)
1.14815362149688e+003	(-2.11760369651129e+000dB,1.41590474657966e+002°)
1.17489755493952e+003	(-2.19587368277837e+000dB,1.40946455883154e+002°)
1.20226443461741e+003	(-2.27634807465699e+000dB,1.40299367947856e+002°)
1.23026877081237e+003	(-2.35904677818119e+000dB,1.39649527525894e+002°)
1.25892541179416e+003	(-2.44398758185182e+000dB,1.38997258273987e+002°)
1.28824955169313e+003	(-2.53118608466468e+000dB,1.38342890068565e+002°)
1.31825673855640e+003	(-2.62065563227973e+000dB,1.37686758204257e+002°)
1.34896288259165e+003	(-2.71240726187841e+000dB,1.37029202558571e+002°)
1.38038426460288e+003	(-2.80644965618840e+000dB,1.36370566727681e+002°)
1.41253754462275e+003	(-2.90278910707995e+000dB,1.35711197138561e+002°)
1.44543977074592e+003	(-3.00142948905639e+000dB,1.35051442142986e+002°)
1.47910838816820e+003	(-3.10237224287540e+000dB,1.34391651099146e+002°)
1.51356124843620e+003	(-3.20561636944799e+000dB,1.33732173446756e+002°)
1.54881661891247e+003	(-3.31115843406997e+000dB,1.33073357781615e+002°)
1.58489319246110e+003	(-3.41899258094784e+000dB,1.32415550935601e+002°)
1.62181009735892e+003	(-3.52911055788878e+000dB,1.31759097067992e+002°)
1.65958690743755e+003	(-3.64150175093433e+000dB,1.31104336773895e+002°)
1.69824365246173e+003	(-3.75615322863002e+000dB,1.30451606215337e+002°)
1.73780082874936e+003	(-3.87304979554153e+000dB,1.29801236280326e+002°)
1.77827941003891e+003	(-3.99217405455104e+000dB,1.29153551774857e+002°)
1.81970085860997e+003	(-4.11350647739828e+000dB,1.28508870652447e+002°)
1.86208713666286e+003	(-4.23702548286898e+000dB,1.27867503285383e+002°)
1.90546071796323e+003	(-4.36270752198023e+000dB,1.27229751781387e+002°)
1.94984459975803e+003	(-4.49052716946794e+000dB,1.26595909348900e+002°)
1.99526231496887e+003	(-4.62045722084740e+000dB,1.25966259713709e+002°)
2.04173794466952e+003	(-4.75246879429213e+000dB,1.25341076589066e+002°)
2.08929613085403e+003	(-4.88653143656123e+000dB,1.24720623200951e+002°)
2.13796208950222e+003	(-5.02261323219892e+000dB,1.24105151869575e+002°)
2.18776162394954e+003	(-5.16068091523299e+000dB,1.23494903647724e+002°)
2.23872113856832e+003	(-5.30069998261019e+000dB,1.22890108016014e+002°)
2.29086765276776e+003	(-5.44263480862593e+000dB,1.22290982634666e+002°)
2.34422881531991e+003	(-5.58644875963222e+000dB,1.21697733150961e+002°)
2.39883291901947e+003	(-5.73210430834058e+000dB,1.21110553061109e+002°)
2.45470891568501e+003	(-5.87956314707526e+000dB,1.20529623624886e+002°)
2.51188643150956e+003	(-6.02878629937490e+000dB,1.19955113831073e+002°)
2.57039578276885e+003	(-6.17973422938805e+000dB,1.19387180411411e+002°)
2.63026799189536e+003	(-6.33236694855715e+000dB,1.18825967900541e+002°)
2.69153480392690e+003	(-6.48664411913741e+000dB,1.18271608739205e+002°)
2.75422870333815e+003	(-6.64252515414978e+000dB,1.17724223417783e+002°)
2.81838293126443e+003	(-6.79996931342033e+000dB,1.17183920657152e+002°)
2.88403150312659e+003	(-6.95893579541061e+000dB,1.16650797623741e+002°)
2.95120922666636e+003	(-7.11938382459599e+000dB,1.16124940175617e+002°)
3.01995172040199e+003	(-7.28127273419818e+000dB,1.15606423136437e+002°)
3.09029543251357e+003	(-7.44456204412676e+000dB,1.15095310594094e+002°)
3.16227766016836e+003	(-7.60921153402971e+000dB,1.14591656220963e+002°)
3.23593656929626e+003	(-7.77518131139540e+000dB,1.14095503612707e+002°)
3.31131121482589e+003	(-7.94243187468856e+000dB,1.13606886642703e+002°)
3.38844156139200e+003	(-8.11092417153841e+000dB,1.13125829829274e+002°)
